@relation segment

@attribute original numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Sobel_filter_0.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
183,165.868423,165.868423,165.868423,0.099816,-0.546893,-0.426406,-0.762339,-0.812822,-1.187483,1.726912,-0.603539,1.455508,-0.261731,1.440445,-0.165235,0.31978,-0.622469,1.884611,-0.762415,0.41336,-0.311558,1.809307,-0.481408,0.261154,-0.400677,0.946705,-0.284535,0.523033,0.026342,0.714055,0.096673,1.347656,-0.196886,1.899021,-0.923488,1.397904,-0.226608,1.90854,-1.111812,0.803328,-0.133249,1.21271,-0.003143,0.760417,-0.162327,1.190513,0.013111,125.227791,118.858528,1.420218,-2.803729,1.2863,-18.259109,81.532166,0.187247,-0.171677,0.045245,-0.057402,36.159191,0.044534,0.000791,0.000247,0.000017,10.162688,0.001812,-0.000004,0.000005,0,0.76737,-0.000054,0,0,0,157.328354,163.833328,144.694443,1573.283569,6.974356,160.828949,'class 1'
184,164.342102,167.39473,167.39473,0.002063,-0.38613,-0.5471,-0.710595,-0.907472,-1.127613,2.309234,0.077616,1.831552,0.070763,1.683791,0.135543,0.076392,-0.368741,1.655031,0.012249,0.207878,-0.093729,1.620347,0.231805,0.230836,-0.527582,0.724615,-0.238925,0.370607,-0.178144,0.566218,-0.077347,1.81012,0.161054,2.380474,0.415266,2.067654,0.101467,2.582089,0.292517,1.046286,-0.205168,1.295328,0.218893,0.98101,-0.441754,1.425013,0.193828,175.282623,166.205185,2.405686,-1.679989,1.468471,-17.684937,114.78186,0.100467,-0.079303,0.010066,-0.038352,48.277878,0.041566,0.00118,0.000187,0.000052,13.661769,0.001647,-0.000002,0.000005,0,1.74235,-0.000056,0,0,0,156.472519,164.638885,143.263153,1564.72522,6.739513,156.277771,'class 1'
171,155.195648,157.978256,157.978256,-0.178479,-0.926288,-0.694373,-1.186761,-0.99487,-1.380586,2.256181,-1.055046,2.168292,-1.026464,1.960618,-1.025504,0.136181,-1.250106,1.741322,-1.897999,0.377477,-0.722531,1.82505,-0.892937,-0.178486,-0.814505,0.763347,-0.69968,-0.061193,-0.482137,0.991929,-0.459459,2.013519,-1.213554,3.10062,-0.481439,1.895979,-1.656022,2.472106,-0.880289,0.999979,-1.097632,1.429654,-0.905595,1.019594,-1.065398,1.532561,-1.076343,145.361618,139.962402,-2.420916,0.69072,-16.611616,-2.991076,110.382149,-0.032724,0.26086,-0.046066,0.081089,58.839836,0.028318,0.000518,0.000004,0.000091,18.550602,0.001085,-0.000026,0.000003,0,5.05178,-0.000065,0,0,0,154.770309,164.194443,141.944443,1547.703125,7.764746,154.144012,'class 1'
158,152.065216,152.065216,152.065216,-0.428901,-1.66794,-0.929119,-1.589675,-1.117903,-1.633728,1.308674,-1.367897,1.406125,-1.452315,1.026754,-1.532726,-0.227451,-2.009971,1.461244,-3.550843,-0.167318,-1.56148,1.791797,-2.306459,-0.406934,-1.016685,0.416511,-1.133092,-0.449048,-0.78374,0.485921,-1.332441,1.314624,-1.455087,1.464928,-1.478717,1.316618,-1.466918,1.112251,-1.31886,0.949039,-1.265436,0.808809,-1.246384,0.895644,-0.97417,0.885409,-1.160396,97.67292,96.594299,-1.859343,5.58359,2.459061,35.191376,85.501106,-0.241645,0.329932,-0.072803,0.148794,51.399372,0.019166,0.000263,-0.000156,0.000113,19.91711,0.000736,-0.000031,0.000002,0,5.92468,-0.000067,0,0,0,152.848969,161.166672,141.111115,1528.489746,7.209663,153.570175,'class 1'
153,152.5,152.5,152.5,-0.696189,-1.643136,-1.135541,-1.614189,-1.254112,-1.638895,0.191493,-1.326997,0.460702,-1.447129,0.547337,-1.890499,-0.670229,-1.905523,1.214274,-2.176073,-0.731883,-1.717922,1.229836,-1.994253,-0.609738,-1.091669,0.015224,-1.268176,-0.743685,-0.935153,-0.076851,-1.53191,0.296824,-1.480863,0.202681,-2.523301,0.18975,-1.380523,-0.255923,-1.690496,0.86465,-1.360715,0.074485,-1.431751,0.645776,-0.825075,-0.059292,-1.017412,84.723076,82.445694,0.844234,-1.174996,12.617111,-35.918335,68.214851,-0.246345,0.163036,-0.02564,0.08084,36.897392,0.009495,-0.000263,-0.000269,0.000093,20.633282,0.000344,-0.000034,0.000002,0,6.730218,-0.000069,0,0,0,151.367691,157.763153,143,1513.67688,5.105207,151.842102,'class 1'
123,139.184204,152.41304,152.41304,-1.569786,-2.426875,-1.401213,-1.817387,-1.316893,-1.696682,0.553868,-2.217768,0.688968,-1.551277,0.609296,-1.692868,-1.246607,-2.271625,-0.182057,-3.473635,-1.670079,-2.424466,-0.705299,-3.52985,-0.42872,-1.107432,-0.08904,-1.236507,-0.753052,-1.169619,-0.696356,-1.663767,0.536234,-1.44273,0.490505,-2.187206,0.617084,-1.649978,0.308501,-2.704223,0.812267,-1.290068,0.81649,-1.23206,0.77432,-0.887192,0.350993,-1.073328,164.711868,153.588318,-3.99155,1.603361,-11.89927,-13.552534,93.647957,-0.592991,0.135349,-0.163474,0.075291,40.335739,0.006912,-0.001371,-0.000381,0.000069,20.541632,0.000317,-0.000059,0.000002,0,7.167006,-0.000073,0,0,0,149.998383,160.078949,141.315796,1499.983887,6.031033,149.270462,'class 1'
139,152.5,152.5,152.5,-1.357136,-1.967719,-1.480588,-1.739996,-1.427058,-1.819041,0.799575,-2.284287,0.304999,-1.262248,0.123152,-1.159038,-1.319973,-1.924384,-0.036656,-2.457168,-1.533806,-1.942005,-0.20619,-2.457549,-0.621356,-1.402784,-0.156333,-1.187813,-0.786889,-1.221816,-0.839951,-1.260657,0.322959,-1.192583,1.1427,-2.901043,0.58165,-1.738643,1.299508,-3.396522,0.772497,-1.144558,0.181106,-0.879846,0.43253,-0.605349,0.340139,-0.89599,177.859497,165.750137,-0.985939,-3.010164,20.217621,-8.754911,95.825417,-0.51744,-0.053951,-0.134518,-0.046535,21.795809,-0.001307,-0.001714,-0.000497,0.000054,19.929909,-0.000055,-0.000064,0.000001,0,7.57885,-0.000076,0,0,0,148.905106,157.555557,141.236847,1489.051025,6.052887,147.631577,'class 1'
150,152.5,152.5,152.5,-0.755565,-1.559549,-1.277028,-1.727098,-1.447841,-1.958828,1.101081,-1.406478,0.752368,-1.036166,0.160305,-0.802637,-0.625595,-1.759037,1.567594,-2.201573,-0.422038,-1.24634,1.816733,-1.252578,-0.716022,-1.669158,0.077535,-1.415348,-0.597991,-1.265463,-0.13489,-0.840363,0.695997,-1.082103,1.932765,-2.098949,0.888931,-1.574331,1.701719,-2.144166,0.756541,-1.049705,0.176622,-0.945477,0.253473,-0.484877,0.592079,-1.290831,119.473846,113.529396,-1.307979,-1.792191,-12.330505,14.335643,75.003792,-0.267033,-0.174194,-0.038872,-0.110725,14.457426,-0.007811,-0.002074,-0.000503,0.000019,19.984821,-0.000438,-0.000065,0,0,7.844831,-0.000078,0,0,0,147.869156,155.222229,134.763153,1478.691528,7.571686,150.473694,'class 1'
145,152.5,152.5,152.5,-0.845765,-1.802286,-1.339728,-1.71058,-1.481806,-1.896212,1.954506,-1.835637,1.045936,-1.078668,0.483635,-0.796134,-0.789003,-1.694549,1.28856,-1.768875,-0.869908,-1.551606,1.300438,-1.499701,-0.510684,-1.728529,-0.030421,-1.225006,-0.560058,-1.348567,-0.308675,-1.120696,0.980595,-1.073524,2.24851,-2.224726,1.522623,-1.672598,2.732215,-2.64069,0.714669,-0.741418,0.412053,-0.861306,0.386502,-0.227298,0.86854,-0.999242,146.492325,137.891693,-0.443204,-4.295932,3.31602,-42.889462,85.871719,-0.305251,0.046269,-0.03763,0.007689,9.903004,-0.004931,-0.002316,-0.000523,0.000055,15.837842,-0.000373,-0.000086,0.000001,0,7.559152,-0.000082,0,0,0,146.622513,155.868423,131.684204,1466.225098,8.387571,148.723694,'class 1'
157,151.760864,151.760864,151.760864,-0.570959,-1.203384,-1.230443,-1.582324,-1.452958,-1.889308,0.504396,-0.771105,0.674684,-1.014841,0.6796,-0.696412,-0.34583,-1.316868,1.896964,-0.713778,-0.167268,-0.901716,2.054974,-0.247275,-0.552612,-1.838425,0.515627,-1.001387,-0.432739,-1.343846,0.44034,-0.753286,0.445632,-0.840686,1.595927,-2.338995,0.293885,-0.604177,0.781672,-1.388605,0.810196,-0.583179,0.543438,-0.706901,0.559258,-0.182798,0.473076,-0.832789,24.083189,24.249903,1.674183,3.444898,-1.1989,38.321789,21.178843,-0.018694,0.064041,0.094139,0.0272,2.707546,-0.007092,-0.002101,-0.000459,0.000055,16.480513,-0.000678,-0.000085,0,0,7.423203,-0.000084,0,0,0,145.561707,156.868423,130.5,1455.617065,8.964587,148.276306,'class 1'
156,153.67392,153.67392,153.67392,-0.52958,-1.472698,-1.222483,-1.775156,-1.454576,-1.82951,0.658518,-0.689461,0.369216,-0.334125,0.480254,-0.693289,-0.401198,-1.861487,1.89146,-2.601455,-0.095149,-1.257687,2.492112,-1.338637,-0.326588,-1.704283,0.357654,-1.064678,-0.273032,-1.311693,0.371344,-0.846249,0.103067,-0.169204,0.903785,-0.905729,0.055092,-0.273306,0.917448,-1.146536,0.758533,-0.321503,0.805073,-0.723991,0.584158,0.061897,0.546415,-0.511235,46.238514,41.167416,2.834861,1.665859,4.775974,-16.962816,15.560788,-0.028609,0.184807,0.066561,0.086254,9.438514,0.000425,-0.001921,-0.000348,0.000091,10.563075,-0.000544,-0.0001,0.000001,0,6.801819,-0.000087,0,0,0,145.088608,156.631577,131.657898,1450.886108,8.015302,147.157898,'class 1'
142,131.973679,152.630432,152.630432,-1.226887,-1.712707,-1.475844,-1.769656,-1.477621,-1.91101,1.380351,-1.771932,1.043672,-1.042627,0.805156,-1.02391,-0.89854,-1.762218,0.518889,-2.288878,-0.801222,-1.431741,0.09018,-1.545146,-0.35948,-1.711813,0.55998,-1.215351,-0.269496,-1.353145,0.421345,-0.785519,0.850912,-0.862078,2.002511,-2.113513,0.931047,-1.18164,2.146013,-2.58124,0.917803,-0.335181,0.617312,-0.396718,0.72918,0.022487,0.107825,-0.144478,129.189789,120.187904,0.32022,2.175507,-2.111189,11.691894,68.342697,-0.027537,0.098533,0.04713,0.012294,18.011541,0.002066,-0.001305,-0.000277,0.000099,13.593444,-0.000747,-0.000096,0.000001,0,6.358939,-0.000089,0,0,0,143.347366,157.289474,129.815796,1433.473633,8.692651,143.960526,'class 1'
132,155.717392,155.717392,155.717392,-1.532238,-2.035203,-1.421931,-1.714677,-1.453867,-1.904253,1.450235,-1.455577,1.062099,-0.863776,1.400758,-0.76619,-0.881507,-1.791776,-0.275874,-2.285175,-1.171213,-1.834141,-0.786864,-2.321923,-0.094545,-1.592631,0.462982,-0.778935,-0.08222,-1.171333,0.267664,-0.709252,0.933336,-0.708913,1.797506,-1.890682,1.100008,-0.952933,1.976165,-2.276897,0.787948,-0.142045,1.496569,-0.403165,0.717065,0.086071,0.965293,-0.129399,112.294258,105.328484,-2.169036,-2.684551,1.686677,-0.790973,66.187408,-0.144524,0.030711,-0.062131,-0.033115,25.774269,0.012018,-0.001067,-0.000134,0.000103,6.553376,-0.000536,-0.000104,0.000002,0,5.546661,-0.000091,0,0,0,143.066513,157.39473,131,1430.665161,9.00211,142.585526,'class 1'
118,134.657898,153.152176,153.152176,-1.943121,-2.438203,-1.566182,-1.828196,-1.459342,-1.967993,0.84821,0.062984,0.859886,0.000657,1.082482,-0.022714,-1.224617,-1.980833,-0.995896,-2.67034,-1.663945,-2.224774,-1.733789,-2.952209,-0.170532,-1.591154,0.509739,-1.142075,-0.16434,-1.262286,0.024037,-0.978233,0.703549,-0.131076,0.719721,-0.157938,0.603598,-0.240222,0.55087,-0.11158,1.005571,-0.095499,1.171295,-0.298406,0.890322,0.086238,0.765236,-0.37622,53.160137,50.724449,-3.580751,-2.673009,-3.124633,-0.872969,39.202957,-0.232302,-0.028393,-0.083409,-0.0792,29.209213,0.015512,-0.000397,-0.000112,0.0001,12.481147,-0.000633,-0.000097,0.000002,0,4.932802,-0.000093,0,0,0,141.095612,158.078949,127.111115,1410.956055,10.369167,141.008759,'class 1'
125,131.973679,131.973679,131.973679,-1.496781,-2.380349,-1.548061,-1.885977,-1.509957,-1.969129,1.22524,-0.755826,0.740206,-0.271571,0.708519,0.010434,-1.228072,-2.047532,-0.247189,-2.794891,-1.459412,-2.099139,-0.470386,-2.867563,-0.189521,-1.565076,0.272266,-1.355946,-0.28398,-1.321564,-0.25103,-1.156428,0.499996,-0.091122,1.49427,-1.102032,0.674569,-0.265716,1.761457,-1.264382,1.190647,0.01358,0.78992,-0.113835,1.018535,0.061674,0.526227,-0.288554,87.418533,80.578468,-2.837754,-0.812814,-4.124176,-3.520438,45.888149,-0.206428,-0.014293,-0.058568,-0.040767,31.086321,0.018726,0.000009,-0.000048,0.000079,18.693129,-0.000728,-0.000086,0.000002,0,4.281435,-0.000094,0,0,0,139.496185,155.868423,126.583336,1394.961914,10.118435,139.599411,'class 1'
153,149.289474,149.289474,149.289474,-1.019583,-1.254672,-1.372445,-1.534705,-1.415309,-1.8725,2.223642,-0.66654,1.766637,-0.306361,1.935967,-0.168892,-0.990517,-1.501313,0.235243,-1.351436,-0.943724,-1.382658,0.497324,-0.752901,0.086576,-1.424559,0.371146,-0.527216,0.031015,-1.064945,-0.112548,-0.671039,1.69184,-0.140707,2.123823,-0.981928,1.77558,-0.167496,2.276746,-1.166665,1.02693,-0.058065,1.922905,-0.056071,0.933424,0.055642,1.518068,-0.147182,170.017639,159.839218,1.765115,0.474253,4.476657,-0.361914,104.827339,-0.11529,0.045793,0.000792,0.004481,46.643837,0.028152,0.000038,-0.00001,0.000079,12.211719,-0.000358,-0.00009,0.000003,0,3.448168,-0.000096,0,0,0,141.139496,157.710526,128.447372,1411.394897,10.116756,140.460526,'class 1'
153,149.289474,149.289474,149.289474,-0.833273,-1.433735,-1.340042,-1.639769,-1.452306,-1.812015,1.841036,-0.120941,1.605371,0.010471,1.735527,0.065043,-0.862938,-1.701263,0.915155,-1.834582,-0.74614,-1.412065,1.218548,-1.093412,-0.031174,-1.346794,0.283182,-0.936713,-0.110495,-1.118575,-0.261565,-0.908116,1.473209,0.120263,1.68069,-0.236963,1.427096,0.20254,1.656585,-0.233146,1.280912,-0.037143,1.696949,0.073826,1.046741,0.06919,1.299067,0.051944,130.291977,123.674423,1.904697,3.359457,6.13858,4.742126,87.875443,-0.060759,0.100012,0.032872,0.037669,48.593014,0.030233,0.000175,0.000012,0.000072,18.559292,-0.000372,-0.000078,0.000003,0,2.856596,-0.000097,0,0,0,140.419022,155.815796,129.210526,1404.190186,8.451944,139.263885,'class 1'
139,149.289474,149.289474,149.289474,-1.337395,-1.802093,-1.479332,-1.717779,-1.507261,-1.827881,1.206864,-0.707822,1.28278,-0.34704,1.448329,-0.159173,-1.09118,-1.817154,-0.018966,-2.088669,-1.028718,-1.614006,-0.04786,-1.603601,-0.132569,-1.225644,0.271593,-1.23743,-0.286203,-1.125442,-0.323122,-1.103032,1.171076,-0.190727,1.061388,-1.05428,1.066894,-0.169168,1.150744,-1.169454,1.49423,-0.016418,1.41145,-0.154009,1.185323,0.095984,0.999076,-0.151797,93.348808,89.115746,-1.538801,3.551609,-4.6818,18.956726,68.396149,-0.05084,0.102054,0.004452,0.045416,47.451035,0.030656,0.000031,0.000066,0.000064,24.234493,-0.000407,-0.000064,0.000003,0,2.302772,-0.000098,0,0,0,139.460526,153.184204,130.315796,1394.605225,7.259035,137.592102,'class 1'
149,155.815796,155.815796,155.815796,-1.128777,-1.401508,-1.290894,-1.378544,-1.361932,-1.777118,1.724648,-0.588069,1.824939,-0.295939,2.238629,-0.065721,-0.919633,-1.060794,-0.221701,-0.796823,-0.91554,-1.014467,-0.409553,-0.770644,0.227793,-1.140146,0.438501,-0.504461,0.154483,-0.874719,-0.042746,-0.334555,1.901837,-0.217336,1.981562,-0.991112,1.637504,-0.313611,1.631248,-1.014586,1.280344,-0.234426,2.249377,-0.245174,1.000147,0.021504,1.762535,-0.108225,116.51609,112.419518,-1.484866,-4.281908,-3.413117,-24.480791,91.498711,-0.009109,0.063162,0.004562,-0.03218,52.96508,0.037017,-0.000413,0.00003,0.000075,17.471163,0.000066,-0.000068,0.000004,0,1.777865,-0.000098,0,0,0,141.814484,155.368423,132.055557,1418.144775,7.694677,141.097229,'class 1'
163,164.39473,164.39473,164.39473,-0.816858,-0.900799,-1.005051,-1.261123,-1.210436,-1.693343,1.782676,0.120698,1.792117,-0.130523,2.209959,-0.313181,-0.375011,-1.168643,0.261677,-1.083225,-0.350412,-0.994797,0.214793,-0.762921,0.484074,-0.956864,1.155414,-0.247909,0.466677,-0.582345,0.866212,-0.222827,1.850991,-0.147697,2.077406,-0.164885,1.559861,0.171038,1.852123,0.038658,1.140755,-0.281148,2.157933,-0.471352,0.968484,0.026956,1.657726,-0.387427,127.577431,121.224899,1.520983,2.661853,9.310463,20.015209,87.529945,-0.018934,-0.017836,0.004008,-0.036546,48.315426,0.03971,-0.001518,-0.000032,0.000047,15.3037,0.000516,-0.000057,0.000005,0,1.139771,-0.000098,0,0,0,143.951462,155,133.388885,1439.514648,7.969073,144.845032,'class 1'
154,163.342102,163.342102,163.342102,-0.992291,-1.136403,-1.115093,-1.211399,-1.286344,-1.655165,1.61915,0.08246,1.925732,-0.251555,2.378753,-0.347036,-0.611861,-0.940379,-0.258128,-0.68618,-0.645388,-0.890312,-0.353233,-0.687029,0.291025,-0.935469,0.756646,-0.298838,0.368524,-0.469263,0.712214,-0.141051,1.970384,-0.417765,2.007,-0.704028,1.638504,-0.100482,1.570647,-0.404379,1.520311,0.002617,2.299181,-0.376475,1.248026,0.131473,1.778926,-0.410504,115.117332,111.956696,-1.043775,1.790207,-7.101775,-0.229913,92.735588,-0.04798,0.028201,-0.025744,0.017231,57.694389,0.037813,-0.001909,-0.000088,0.000028,21.480463,0.000521,-0.000046,0.000005,0,1.070048,-0.000099,0,0,0,143.293854,151.342102,136.631577,1432.938477,5.781769,144.842102,'class 1'
156,149.804352,149.804352,149.804352,-0.876717,-1.226192,-1.07103,-1.311842,-1.376352,-1.708873,1.351417,-0.243079,1.874586,-0.121579,2.373545,-0.091214,-0.316801,-1.061709,0.373088,-1.312229,-0.393252,-0.995506,0.278094,-1.100307,0.017872,-0.961508,0.711185,-0.497765,0.208069,-0.482592,0.727855,-0.320714,1.97231,-0.108036,1.479816,-0.978475,1.594633,0.067213,1.096729,-0.809384,1.869677,0.048801,2.322939,-0.17975,1.677802,-0.161406,1.904618,0.00601,103.121284,101.115448,-1.491107,-1.366909,-1.50515,-21.217155,90.318512,-0.035254,0.082221,-0.042719,0.075977,66.46994,0.034154,-0.002175,-0.000138,0.000008,27.773661,0.000469,-0.000033,0.000004,0,0.914362,-0.000098,0,0,0,142.583328,148.447372,135.361115,1425.833252,4.47586,142.699554,'class 1'
175,164.39473,164.39473,164.39473,-0.397509,-0.648859,-0.80956,-1.019804,-1.130835,-1.661828,1.726625,-0.408038,1.934667,-0.2336,2.098678,-0.113075,-0.014917,-0.604843,0.540918,-0.300181,0.150979,-0.259771,0.537046,-0.126842,0.506755,-0.885583,1.648442,-0.518923,0.752439,-0.191232,1.614512,0.298544,1.900648,-0.177042,2.222926,-0.986527,1.691815,0.098459,1.866152,-0.826623,1.298602,0.023918,1.773524,0.036766,1.198107,-0.054684,1.507877,-0.02987,123.044708,118.667099,0.203032,-0.571112,8.453109,8.930728,94.090263,0.064852,0.013563,0.002065,0.02731,53.724552,0.039515,-0.002668,-0.000174,-0.000037,19.466871,0.000903,-0.000041,0.000005,0,0.766516,-0.000097,0.000001,0,0,145.763031,153.75,133.210526,1457.630249,7.180399,148.154968,'class 1'
169,162.763153,162.763153,162.763153,-0.267401,-0.884429,-0.860515,-1.123917,-1.29342,-1.702936,2.180302,-0.305737,2.147545,-0.463166,2.343768,-0.421908,-0.042982,-0.726689,1.52072,-0.635786,0.040149,-0.433242,1.404031,-0.539556,0.240281,-0.906407,1.242498,-0.542744,0.484013,-0.264435,1.319202,0.279611,2.149852,-0.56665,2.001202,-0.357151,1.985822,-0.507208,1.946755,-0.284814,1.741718,-0.368065,1.980785,-0.354635,1.718856,-0.384051,1.856819,-0.321768,151.716843,146.302048,-0.804798,0.717207,-1.764049,-15.140139,117.368225,-0.014356,0.040249,-0.061122,0.094177,73.110458,0.036446,-0.00254,-0.000196,-0.000028,26.84922,0.000828,-0.000031,0.000005,0,0.590203,-0.000097,0.000001,0,0,144.116959,149.555557,131.447372,1441.169556,6.300599,147.434204,'class 1'
150,145.868423,145.868423,160.710526,-0.949537,-1.330642,-1.203959,-1.343061,-1.476201,-1.753798,2.117033,-1.491142,2.143113,-1.405522,2.402652,-1.239215,-0.662908,-1.056685,0.40689,-0.959929,-0.612507,-0.893994,0.001434,-0.930258,-0.098289,-0.960745,0.869718,-0.479322,0.059148,-0.510897,0.745758,0.009775,2.216621,-1.251705,2.131264,-2.086445,2.411361,-1.069297,2.054182,-1.933723,2.092365,-0.676041,2.073156,-0.788758,2.1039,-0.622462,2.069756,-0.665797,181.813095,176.151123,-3.14327,3.765452,-12.602643,11.86281,142.945801,-0.133617,-0.008439,-0.087764,0.038121,89.104401,0.031576,-0.002174,-0.000181,-0.000002,32.787186,0.000693,-0.000021,0.000004,0,0.391806,-0.000096,0.000001,0,0,141.593719,149.166672,132.263153,1415.937134,5.25169,142.534363,'class 1'
136,148.543472,148.543472,148.543472,-1.461551,-1.874339,-1.481935,-1.729069,-1.607827,-1.866992,1.463913,-0.834136,2.04664,-1.032563,2.307714,-1.162009,-1.005254,-1.66848,-0.348141,-2.252502,-1.095853,-1.576023,-0.429842,-2.132984,-0.482258,-1.036917,0.663011,-0.340488,-0.383535,-0.823512,0.361242,-0.556332,2.153606,-0.846876,1.532576,-1.248955,2.241982,-0.559681,1.062778,-0.816485,2.33585,-0.817531,2.090341,-0.843893,2.282394,-0.684448,2.048538,-0.561372,133.003754,133.192322,-0.866569,-0.425424,5.675087,9.959513,128.210663,-0.198677,-0.059934,-0.029696,-0.100212,91.380508,0.025226,-0.001663,-0.000108,0.000026,36.429127,0.000507,-0.000009,0.000003,0,0.919173,-0.000095,0.000001,0,0,139.330978,144.368423,135.736847,1393.309814,3.313027,138.641083,'class 1'
148,162.763153,162.763153,162.763153,-0.808102,-1.666821,-1.041292,-1.485227,-1.292815,-1.824444,1.534196,-0.66064,1.827944,-0.741016,2.070315,-0.921573,-0.15729,-1.368193,0.62405,-2.081689,-0.343018,-1.247187,0.221943,-2.239383,0.121497,-0.977669,1.514873,-0.363116,0.22142,-0.598213,1.309021,-0.298518,1.868782,-0.655248,1.531152,-0.493436,1.955765,-0.530032,1.137,-0.406229,1.856952,-0.847255,1.41603,-0.832413,1.750352,-0.761384,1.545097,-0.578141,125.419296,124.123871,-3.538174,3.052803,-11.158021,17.824251,112.054276,-0.020161,0.029618,-0.066144,0.033123,75.207169,0.035121,-0.001442,0.00001,0.000075,30.526125,0.000902,-0.000025,0.000004,0,0.4064,-0.000094,0.000001,0,0,142.218567,150.89473,135.578949,1422.185669,5.811388,139.805557,'class 1'
