@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Variance_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Variance_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {cytosol,membrane}

@data
63,206,248,255,255,255,83.078949,83.078949,83.078949,0.336244,0.193408,0.235261,0.085312,0.347337,0.063361,0.892053,-2.562514,0.703699,-2.089241,0.919711,-1.759196,0.234669,-0.332957,0.579886,-0.459701,0.280529,-0.178943,0.556437,0.073262,0.390062,-0.362342,0.723674,-1.543351,0.227085,-0.34611,0.676533,-1.401001,0.637942,-1.955974,0.464686,-2.757714,0.88141,-1.983847,0.749539,-2.838681,1.087149,-1.131706,1.1057,-1.618234,0.969273,-1.078335,0.860174,-1.91855,174.522202,141.647446,-196,8784,-57.503086,-138.496918,0.679851,126004480,3280,61.633602,164.852661,112.724617,-149.222168,4000.370605,-18.638878,-130.583298,0.752509,139521632,6265.775879,302.691345,1.788598,-4.723239,19.059427,-36.790775,56.071972,115.341629,104.053284,68.087944,-7200.336426,163.34462,-95.256668,0.852527,155014320,33437.3125,326.299316,-0.214011,-0.026477,-0.053054,-0.064103,56.431099,58.803619,120.814919,110.467941,-5319.866211,184.622208,-74.154266,0.846406,408594144,33482.632813,325.736542,-0.020436,0.002968,-0.000536,0.000173,60.567177,21.904102,25.834435,25.867592,-74.977806,34.945652,-9.078059,1.11438,648418.3125,969.043518,517.346985,-0.001573,-0.000018,0,0,63.445637,6.714745,11.247078,11.347305,-17.127653,15.605217,-4.257912,-1.05265,25401,197.271942,998.107544,-0.000009,0,0,0,61.689323,71.921051,57.526318,616.89325,4.557802,60.768272,cytosol
38,171,219,230,237,244,68.978264,83.184212,83.184212,0.059495,-0.703758,0.206874,-0.199834,0.383715,-0.075487,0.568421,-2.194778,0.471917,-1.579636,0.767605,-1.420907,0.222606,-0.905994,0.5001,-2.377352,-0.072877,-0.95274,0.287545,-2.378383,0.35327,-0.574729,0.819735,-2.14314,0.173734,-0.623397,0.478065,-2.185436,0.447484,-1.268152,0.66909,-2.330081,0.660086,-1.188433,0.552242,-2.384311,1.007868,-0.783911,0.804152,-1.05978,0.77639,-0.795136,0.500424,-1.055173,131.590271,752.83728,788,-74160,1071.341919,-283.341858,0.610656,569768280064,917584,39.020988,122.149429,713.327148,751.140015,-61821.570313,1012.554138,-261.414124,0.610391,457856122880,811497.5625,246,-3.9093,9.248958,-14.000486,60.131615,44.377834,76.035812,503.5961,553.238281,-15143.148438,704.781006,-151.54274,0.626853,112220045312,366645.1875,267.26532,-0.43313,0.16227,-0.126288,0.127258,52.747364,37.545097,224.25145,242.697327,-5041.313477,320.179321,-77.481979,0.667941,4657218560,79067.25,305.332092,-0.017271,0.003953,-0.000636,0.000215,60.01564,19.321362,30.80674,32.780296,-141.252594,45.021935,-12.241637,0.751404,1761783.75,1639.558228,450.030579,-0.001575,-0.000014,0,0,63.408115,7.427835,11.098594,12.158798,-2.801786,14.996897,-2.838098,-1.040753,23512.417969,159.043518,964.05304,-0.000018,0,0,0,60.014324,66.368423,51,600.14325,4.514071,59.960526,cytosol
59,204,245,252,255,255,84.236839,84.236839,84.236839,0.271753,0.121065,0.299343,0.142972,0.472357,0.113037,0.375919,-2.620571,0.329415,-2.279778,0.626645,-1.951707,0.330505,-0.328419,0.338758,-0.725693,0.136225,-0.387782,0.191551,-0.142575,0.640991,-0.474567,0.827053,-1.586173,0.437084,-0.50832,0.399973,-1.698046,0.38982,-2.089207,0.268519,-3.185567,0.793446,-1.900024,0.064447,-2.919037,0.821802,-1.124133,0.313383,-1.672438,0.850219,-1.032074,0.420208,-1.769303,159.298462,114.275978,114,-2016,159.615784,-45.615788,0.525825,273695744,21060,58.200703,150.932861,134.081482,138.265244,-2342.062012,188.475662,-50.210426,0.564867,544565696,28485.525391,248,3.39098,-8.918728,20.081755,-79.95311,55.655029,107.819237,207.486649,223.482437,-4479.462891,295.945251,-72.462814,0.655892,3389339392,67862.25,343.950104,-0.177426,0.031123,0.054822,-0.015636,58.150528,55.898586,157.550735,157.246597,-5801.479492,233.433517,-76.186928,0.685086,1185200384,47932.410156,339.34317,-0.011916,0.004626,-0.00042,0.000128,62.549297,21.282515,28.915527,13.632401,-678.555176,44.895481,-31.263079,0.705908,538954.5,2900.062988,368.865875,-0.001458,-0.000009,0,0,64.411079,8.509936,9.685711,10.159073,-9.297426,13.457975,-3.298902,-1.018833,14489.865234,140.396469,918.79364,-0.000024,0,0,0,63.056435,67.736839,55.277779,630.564331,3.911676,62.689327,cytosol
34,173,216,229,236,243,68.447365,68.447365,79.973686,-0.037943,-0.802854,0.246493,-0.177206,0.470714,-0.048643,0.138743,-1.890628,0.122654,-1.515438,0.400944,-1.42036,0.308914,-0.994853,0.412225,-2.699008,-0.042727,-1.062932,0.074521,-2.645906,0.707794,-0.686468,0.780419,-2.348123,0.38109,-0.725462,0.355297,-2.404007,0.161273,-1.164085,0.315659,-2.353198,0.449727,-0.923825,-0.132339,-1.772728,0.648919,-0.608016,0.368971,-0.747452,0.581153,-0.562595,0.182592,-0.724595,96.42614,903.151733,1058,26340,1241.040771,-183.040726,0.735663,1135039610880,1014004,35.699509,88.791878,851.1875,993.99231,19046.90625,1172.212036,-178.219757,0.732401,900909957120,911833.0625,201.283951,-4.5791,7.62692,-16.619644,44.987156,44.42878,55.333244,578.149902,658.074341,-7283.109375,809.762817,-151.688477,0.716537,200158707712,462194.28125,286.902496,-0.406239,0.231001,-0.08745,0.13337,54.594215,29.100395,252.41037,264.824219,-9841.914063,366.398773,-101.574554,0.676844,7679405568,109499.515625,325.49585,-0.009742,0.005405,-0.00057,0.000186,61.835697,16.697741,40.707672,23.383553,-1051.031738,60.430454,-37.046902,0.576243,2597756.75,4750.91748,376.490692,-0.001434,-0.000007,0,0,64.500786,9.163194,9.4838,11.015854,4.749264,12.661667,-1.645813,-0.97988,12420.314453,102.351982,883.540405,-0.000032,0,0,0,60.785236,68.842102,50.552631,607.852356,5.936016,60.25,cytosol
58,209,237,251,255,255,68.868423,82.078949,82.078949,0.246786,0.045375,0.309353,0.134232,0.517974,0.161577,0.727775,-2.520863,0.409646,-2.210357,0.297484,-1.99521,0.305812,-0.336629,0.17701,-0.999551,0.062454,-0.460709,-0.232956,-0.370091,0.83134,-0.599249,0.640052,-1.717707,0.547886,-0.603068,0.283893,-1.76872,0.367667,-2.013514,0.123657,-3.15633,0.808328,-1.815805,0.391446,-2.707469,0.370379,-0.977197,0.16876,-1.640156,0.526449,-0.993127,0.414191,-1.560927,164.438431,242.855927,338,26708,229.876923,108.123077,0.762159,846776512,7412,57.142776,154.909271,251.836655,346.264282,26514.550781,256.320892,89.943382,0.75588,1659490176,13840.739258,271.728394,3.943576,-9.628407,30.77795,-68.861015,55.173042,105.742775,265.194977,333.129059,13079.128906,337.822327,-4.693254,0.730467,6509620736,58658.457031,312.408173,-0.138994,0.014043,0.054319,-0.06098,59.108932,50.758007,172.646866,173.405823,-6452.26123,253.853485,-80.447655,0.664381,1680246784,55878.625,335.651581,-0.007863,0.005451,-0.000389,0.000096,63.857197,17.780157,41.881054,15.067131,-1348.006958,60.538498,-45.471367,0.574356,1275627,5619.045898,343.031982,-0.001291,-0.000002,0,0,65.700996,10.059282,7.843847,8.826355,-0.993906,10.811622,-1.985267,-0.948564,6378.837402,81.880173,799.722778,-0.000038,0,0,0,63.706726,71.157898,57.842106,637.067261,5.780866,62.097221,cytosol
34,180,216,228,233,238,73.673912,75.804344,75.804344,-0.070036,-0.768259,0.246965,-0.15437,0.493805,-0.014341,0.547866,-2.014061,0.22052,-1.478433,0.250443,-1.310077,0.2495,-0.944515,-0.04011,-2.533422,-0.060662,-1.008817,-0.164171,-2.360918,0.788611,-0.756784,0.759855,-2.454194,0.478427,-0.770237,0.387106,-2.359597,0.17381,-1.114669,0.47387,-2.386381,0.550461,-0.935733,0.318338,-1.869596,0.182708,-0.434068,0.00576,-0.652731,0.204754,-0.455796,0.21979,-0.601471,118.152443,892.588928,1066,67216,1191.593994,-125.593956,0.902419,985779732480,867492,35.856182,107.519287,841.200623,1002.942383,56433.921875,1126.03418,-123.091759,0.897449,784755523584,780157.75,229.50618,-5.040351,5.449158,-16.265366,10.595541,45.221382,59.829899,571.712524,671.079956,12805.1875,782.265625,-111.185677,0.854599,179746455552,399127.625,282.535156,-0.443727,0.17659,-0.136746,0.090795,55.639225,23.690821,249.077484,261.527405,-10367.154297,365.140747,-103.61335,0.726841,7514404352,109865.203125,303.167755,-0.00831,0.005889,-0.000548,0.000187,62.979168,11.764055,50.823818,28.104576,-1495.089722,72.234009,-44.129436,0.499523,5347579.5,6770.226074,325.607147,-0.001247,-0.000001,0,0,65.912277,10.622944,7.823493,9.727005,10.0405,10.081387,-0.354382,-0.858201,5152.015137,54.452629,762.430908,-0.000045,0,0,0,61.39035,71.789474,51.605263,613.903503,7.690325,61.569443,cytosol
66,227,254,255,255,255,81.552635,81.552635,81.552635,0.486525,0.189069,0.317441,0.174863,0.520374,0.155558,0.867069,-2.266523,0.415456,-2.077132,0.20118,-1.94871,0.320644,-0.232664,0.29745,-0.2873,0.194926,-0.235526,0.452966,-0.127827,0.733322,-0.685286,0.774476,-1.776014,0.5101,-0.636689,0.559297,-1.576274,0.471952,-1.9059,0.43134,-3.03763,1.010888,-1.766993,0.819476,-2.613349,-0.08523,-0.726418,-0.012973,-1.529639,0.106675,-0.983199,0.401668,-1.472537,154.486252,58.309521,-32,-1476,42.855755,-74.855759,-0.307331,7094272,6928,64.376938,146.656158,42.982723,7.678047,-901.044128,46.635803,-38.957756,-0.060917,215950.265625,3663.128906,259.333344,4.394807,-10.578013,30.930014,-75.045654,58.336769,103.35984,143.050842,159.748657,-970.520996,201.121429,-41.372776,0.674882,750321152,29401.720703,318.054413,-0.113358,-0.04693,0.018553,-0.100022,59.521179,45.487255,153.252014,132.518677,-9035.169922,230.121902,-97.603218,0.62844,943069376,53701.875,289.52417,-0.011348,0.005297,-0.000349,0.000114,64.26429,13.588155,50.64888,33.239418,-1267.056763,72.176376,-38.936954,0.493241,6820389,6173.085938,305.658722,-0.001096,0.000003,0,0,67.26226,11.273575,6.209002,7.574951,4.493394,8.226299,-0.651348,-0.801473,2261.129395,39.406307,712.021851,-0.000049,-0.000001,0,0,65.281281,73.5,53.861111,652.812805,6.971957,65.763885,cytosol
45,201,233,240,245,250,78.891304,78.891304,78.891304,0.097524,-0.507771,0.260249,-0.112022,0.488102,-0.006474,0.587072,-2.474057,0.208189,-1.608245,0.113216,-1.326611,0.309271,-0.848832,0.436534,-2.227504,0.116501,-0.802557,0.163065,-1.856005,0.587401,-0.772557,0.639004,-2.465084,0.346516,-0.822058,0.571024,-2.160859,0.298019,-1.210754,0.393108,-2.669077,0.787864,-1.207766,0.868915,-2.490942,0.05891,-0.50429,0.062979,-0.663972,0.120319,-0.480505,0.14992,-0.77706,147.003403,679.493958,720,-56528,970.127869,-250.127853,0.936011,385955004416,744512,45.300873,134.406631,645.882141,685.389832,-51052.414063,923.198547,-237.808685,0.930477,316603105280,673968.875,270.691345,-3.399869,4.490863,0.626578,8.984583,48.380955,74.652473,463.570801,494.139496,-28806.039063,670.978943,-176.839447,0.876679,87755587584,359398,291.188202,-0.401704,0.164553,-0.137812,0.067752,55.869846,21.43129,225.595779,223.466583,-12839.883789,336.785339,-113.318756,0.708091,5058492416,101296.851563,282.949829,-0.014547,0.005281,-0.000558,0.00021,63.417572,6.68141,57.029922,48.109108,-878.526611,78.03878,-29.92967,0.423852,13490198,5828.592773,302.416229,-0.001035,0.000004,0,0,67.58976,11.741342,6.57854,8.42543,10.751802,7.953081,0.47235,-0.61425,1986.288086,27.980667,706.437683,-0.000054,-0.000001,0,0,63.674416,74.394737,52.5,636.744141,7.41839,65.291672,cytosol
25,177,204,220,227,234,78.108696,78.108696,78.108696,-0.066016,-1.145244,0.24486,-0.259623,0.474096,-0.020255,-0.016575,-0.200886,0.253585,-0.181576,0.664335,-0.368222,0.299809,-1.127457,0.376574,-3.565524,0.002292,-1.14012,0.093269,-3.217653,0.480028,-0.621835,0.483272,-2.562262,0.181139,-0.785906,0.410509,-2.331262,0.192811,-0.214797,0.334032,-0.668922,0.051187,-0.083328,0.412863,-0.374841,0.735743,-0.46764,0.836009,-0.902639,0.565566,-0.502066,0.48125,-0.522,8,1128.926514,1290,-6800,1564.592285,-274.592316,0.893899,2814492278784,1691300,28.306259,7.334213,1049.358032,1195.387573,-13760.125,1459.085693,-263.698059,0.888923,2120552284160,1483991.875,223.777771,-8.565031,13.086256,-41.293865,87.676056,42.780403,2.979535,653.090027,726.10498,-28803.953125,929.817139,-203.712143,0.845392,338714918912,642444.3125,261.773254,-0.52105,0.29382,-0.182078,0.156455,54.725739,11.648966,254.587662,270.971558,-9084.617188,369.754913,-98.783348,0.707477,8059489280,109764.046875,324.665436,-0.014294,0.004278,-0.000648,0.000249,63.403927,4.135878,53.96027,50.739883,-341.933685,69.76741,-19.027527,0.317453,10149516,3942.270508,307.589142,-0.000954,0.000004,0,0,67.998413,12.203598,7.134645,9.005203,13.249936,8.25053,0.754673,-0.40544,2278.240967,28.093937,698.919739,-0.000059,-0.000001,0,0,62.339478,74.842102,49.078949,623.394775,7.928191,62.896198,cytosol
49,213,233,240,247,253,64.41304,77.282608,77.282608,0.134011,-0.332804,0.257681,-0.118271,0.479449,0.020951,0.806089,-2.673092,0.140652,-1.502273,-0.088009,-1.268441,0.394278,-0.813749,0.760936,-2.166596,0.277171,-0.680915,0.643859,-1.54158,0.282563,-0.732494,0.476839,-2.381537,-0.005975,-0.886066,0.365041,-1.967627,0.033518,-1.172564,0.566287,-2.813236,0.490072,-1.44854,1.050961,-2.870668,0.314538,-0.549752,0.208948,-1.082293,0.347358,-0.477504,-0.250118,-0.833775,167.092789,493.974701,398,-121608,766.818604,-368.818634,0.710399,102144598016,644836,48.834057,152.290344,475.73114,382.738098,-112882.34375,738.186096,-355.448029,0.707808,87602700288,598017.8125,283.283936,-2.192064,0.745854,4.787781,-22.391417,49.696041,80.576607,374.231689,309.059631,-64762.921875,575.581787,-266.522156,0.683256,33867720704,354569.53125,272.031738,-0.306947,0.222581,-0.058888,0.10761,54.58646,19.17226,216.140106,217.809662,-8268.158203,309.545898,-91.736252,0.59188,3819653888,80513.6875,268.017242,-0.025746,0.00374,-0.000673,0.000199,63.67448,3.674825,65.600769,76.910149,668.913513,78.701294,-1.791148,0.310305,19162296,3239.516846,309.58963,-0.000815,0.000008,0,0,69.476921,12.497499,6.02988,7.078415,6.116339,7.119613,-0.041198,-0.253559,1284.595337,25.638601,639.708557,-0.000061,-0.000001,0,0,65.863892,76.447365,54,658.638916,6.543942,65.493423,cytosol
46,213,234,239,244,249,71.239128,71.239128,73.065216,0.150739,-0.495042,0.172365,-0.153478,0.43158,0.079687,-0.286894,-2.099493,0.034658,-1.105664,0.125014,-1.107102,0.10104,-0.821849,0.596087,-2.291052,-0.103626,-0.829944,0.603252,-1.998762,0.011692,-0.633554,-0.006593,-2.223404,-0.414583,-0.954216,-0.280318,-1.932411,0.005296,-0.858526,-0.141656,-2.333727,-0.126375,-1.314505,-0.383163,-2.524472,0.675885,-0.260284,0.484333,-0.982636,0.484227,-0.220891,0.184859,-0.941494,127.20063,651.066833,488,-140304,876.202515,-388.202484,0.380044,190362779648,799360,45.591709,116.351158,620.799438,488.857941,-114937.992188,835.50177,-346.643799,0.381602,166984925184,698734.0625,191.728394,-0.715464,2.176546,9.532648,-26.728783,45.331028,61.582203,462.70816,468.807648,-14383.962891,606.772217,-137.964584,0.39115,60948783104,277316.46875,230.181412,-0.401596,0.150175,-0.063965,0.089819,51.996658,9.172032,253.433258,318.039459,16201.332031,293.822845,24.216604,0.391326,3676139008,36343.765625,222.155121,-0.035858,0.001892,-0.000872,0.000142,64.633751,9.633431,75.216202,100.641037,2224.558838,75.123581,25.517456,0.13544,12462088,1230.383789,323.046539,-0.000597,0.000012,-0.000001,0,71.513611,12.881157,6.175506,5.605698,-3.364227,7.539977,-1.934279,0.018546,1410.325928,44.880756,550.20282,-0.000065,-0.000001,0,0,67.203217,76.105263,55.86842,672.032166,6.020808,68.013153,cytosol
47,216,240,247,254,255,73.54348,73.54348,73.54348,0.147404,-0.271811,0.149522,-0.029092,0.422976,0.217307,0.126079,-1.973866,0.081957,-1.38683,0.195073,-1.261358,0.052858,-0.523397,0.667585,-1.275683,-0.145596,-0.626482,0.50748,-1.251236,-0.121811,-0.6132,-0.336914,-1.586722,-0.558836,-0.9569,-0.526018,-1.47158,0.071612,-1.236431,0.331361,-2.670834,-0.188291,-1.396015,0.254422,-2.585498,0.48746,-0.168834,0.515523,-1.079202,0.143601,-0.127978,0.145259,-0.9535,121.004135,386.26416,332,-42816,541.15863,-209.15863,-0.475712,31026733056,281488,46.893536,112.737411,377.83252,341.955383,-32145.882813,521.346802,-179.391403,-0.45676,28709158912,245517,166.444443,1.308624,-5.979942,10.539733,-17.173845,47.129215,66.891068,333.079315,368.596375,7544.227539,414.174652,-45.578293,-0.32806,14358900736,105686.390625,164.91156,-0.242792,-0.08494,-0.003391,-0.087453,52.277332,13.734836,232.847336,309.957031,20809.861328,235.084427,74.872612,-0.13725,1232997120,12833.912109,193.228683,-0.040768,0.00073,-0.000738,0.000022,65.581123,13.001869,84.072136,115.338593,3113.931152,78.251648,37.086948,0.091438,11271173,847.266113,340.295166,-0.000486,0.000015,-0.000001,0,73.012299,12.736601,5.739264,4.0242,-8.758315,7.073101,-3.0489,0.124001,829.586975,51.227448,525.444641,-0.000064,-0.000001,0,0,69.285965,76.638885,63.578949,692.85968,4.810026,68.315796,cytosol
29,188,214,236,250,255,70.282608,74.026314,74.026314,-0.347884,-0.740287,0.070956,-0.113726,0.416525,0.180017,0.125468,-0.811177,0.603617,-0.667536,0.856624,-0.88453,-0.229679,-0.776723,-0.108474,-2.602991,-0.570539,-1.050165,-0.656423,-2.759372,-0.117193,-0.471628,-0.486293,-1.983229,-0.58874,-0.882803,-0.977931,-1.767219,0.594485,-0.518486,0.420933,-1.485187,0.290509,-0.329432,0.120058,-1.153089,1.013148,-0.075471,0.821113,-0.569542,0.756616,-0.100752,0.413932,-0.266015,40.249222,982.207214,1302,365236,993.242615,308.757385,-0.002066,397118504960,234260,30.491434,36.180286,926.163513,1229.383423,326799.3125,934.211914,295.171478,0.00546,308603879424,204186.34375,61.209877,-4.031119,-2.813856,-0.898556,-30.566488,39.405457,20.929638,621.874817,834.40979,154645.15625,614.25708,220.152679,0.053465,54069383168,77659.148438,157.133789,-0.518228,0.026595,-0.118709,0.000543,52.232616,22.274773,295.278595,410.339874,40534.488281,261.030762,149.309097,0.14074,1050829568,6240.865723,227.807938,-0.038369,0.000703,-0.000989,0.000088,67.107086,19.336113,73.983559,103.077385,2575.682373,64.231575,38.84581,0.007039,3423555.5,322.218597,340.111633,-0.000394,0.000017,0,0,73.634697,12.883948,6.79715,3.997223,-16.28746,8.367584,-4.370362,0.173723,1296.240479,81.12764,505.782623,-0.000066,0,0,0,67.830704,76.222221,58.578949,678.307007,5.658703,67.555557,cytosol
26,149,187,211,235,255,59.804348,59.804348,59.804348,-0.468952,-0.751369,-0.184508,-0.325999,0.200178,-0.043398,0.633286,-0.270289,1.056468,-0.451715,1.527221,-1.227614,-0.488905,-0.940899,0.399263,-2.269497,-0.577989,-0.975035,-0.055397,-2.012767,0.05743,-0.803544,-0.317651,-2.770233,-0.559448,-1.389549,-0.735763,-2.583811,1.334324,-0.444443,1.42479,-1.55419,0.816486,-0.469556,0.75707,-0.661627,0.498153,-0.449345,1.72313,-1.069136,0.321512,-0.277347,1.308192,-0.966729,28.425341,712.19873,934,176624,754.975708,179.024307,0.282423,144688971776,165860,26.814508,28.747345,679.133118,891.998596,162069.1875,717.462708,174.535919,0.278564,117268357120,147384.734375,36.320988,-0.670358,-2.300148,-4.547406,-22.721697,32.172306,31.573023,501.30957,670.435547,97985.460938,504.837952,165.59758,0.200973,25864204288,57542.015625,124.045349,-0.247917,0.141741,0.113819,0.099492,42.025539,15.447747,304.888031,417.182983,39694.996094,295.946136,121.236862,-0.36476,2656164864,15261.663086,300.847656,-0.020613,-0.002901,-0.001292,-0.000248,56.906075,2.735008,74.91169,94.393082,1524.19519,84.701691,9.691388,-0.319309,25066414,2813.272949,723.939453,-0.00142,-0.000036,-0.000001,0,65.042732,1.058352,11.632114,12.260468,-22.512936,17.093143,-4.832676,-0.770428,36132.3125,240.370804,1064.9823,0.00007,0,0,0,55.832893,68.736839,44.055557,558.328918,8.126314,54.156433,cytosol
